"","WT_100_1","WT_100_2","WT_100_3","C08_100_1","C08_100_2","C08_100_3"
"BBC3",296.683444440705,342.950977438336,342.67110786293,238.365194851427,345.095768123005,279.946251428722
"KCP",42.6541693285359,43.5324770122965,35.6753482158667,27.2417365544488,20.5846598529512,38.7159709422701
"SIGLEC8",64.4551892075653,65.8295993844484,52.5741973707509,65.5504285841425,90.8146758218434,76.4392246808922
"GNB3",17.0616677314143,20.1735869081374,43.1859478402597,15.3234768118775,14.5303481314949,21.8397784802549
"IGSF21",14.2180564428453,19.1118191761302,39.4306480280632,24.6878237524692,12.1086234429125,6.94902042553566
"SHMT1",526.068088385276,747.484483333092,659.993941993534,743.188625376057,773.741038002106,631.368141520097
"TARS1-DT",34.1233354628287,23.3588901041591,37.5529981219649,49.3756475049385,35.1150079844461,46.6577085714537
"CCDC200",558.295682989058,569.107504355877,690.975165444155,511.633864663242,513.405633979488,616.477383465377
"TCEA2",300.474926158797,322.777390530199,350.181707487323,276.673886881121,266.389715744074,318.662222370992
"CCL20",182.938992897943,215.538849597468,241.278012933625,251.986063128652,283.341788564151,206.485178358774
"MRPS7",1336.49730562746,1809.25221534032,1596.00242018351,1722.18853280156,1767.85902266522,1642.94697203736
"GTF2H2C",301.42279658832,291.986126301989,537.946698097148,478.432998237507,342.674043434423,504.300339453159
"MYO1G",3564.94068543608,4070.81748451573,3934.61537822887,3798.51964081096,4442.65394120458,4062.19879732741
"PKNOX1",697.632636128942,647.678316524412,696.608115162449,580.58951031669,584.846512292672,697.88019416451
"ACMSD",18.9574085904604,27.605961032188,14.0823742957368,11.0669554752448,18.1629351643687,7.94173762918361
"BAG2",533.65105182146,596.713465388065,441.247727933088,501.418213455324,467.392864896421,440.76643841969
"ANKRD36B",172.51241817319,109.362076396745,104.209569788453,150.680855316795,115.031922707668,208.47061276607
"ASPHD1",65.4030596370883,72.2002057764918,51.6353724177018,46.8217347029589,38.7475950173199,58.5703150152291
"INSIG1",4867.3146556007,4453.05386803833,4022.86492381549,4423.37697302863,4101.19076011445,4023.48282638514
"TELO2",1556.4032452768,1981.2585879255,1887.03815562874,1498.29551049469,1795.70885658392,1720.3789139219
"ARGFXP2",28.4361128856906,14.8647482481013,36.6141731689158,9.36434694059178,13.3194857872037,27.7960817021426
"SAC3D1",318.484464319735,230.403597845569,377.407631125748,263.053018603896,397.162848927529,423.890245957675
"SOX4",222.74955093791,307.912642282097,299.48516002267,226.446935108856,279.709201531278,214.426915987957
"CRACR2A",63.5073187780423,67.9531348484629,72.2895213847825,91.9408608712648,83.549501756096,78.4246590881881
"FEM1A",150.71139829416,105.115005468716,107.0260446476,94.4947736732444,88.3929511332609,114.162478419514
"PPIAP31",4.7393521476151,24.4206578361663,13.1435493426877,17.877389613857,26.6389715744074,24.8179300911988
"SAMM50",1709.95825485953,2065.13823875407,2132.07146837456,2106.12675736582,2074.2071957709,2153.20361471241
"DCDC2B",21.8010198790295,8.49414185605786,30.0423984975719,11.0669554752448,14.5303481314949,10.9198892401275
"CMTM4",236.019736951232,243.144810629656,222.501513872642,257.945192999937,259.124541678327,278.953534225074
"SLC39A1",65.4030596370883,69.0149025804701,67.5953966195369,85.9817309999791,88.3929511332609,77.4319418845402
"TMEM128",622.750872196624,632.81356827631,560.478496970327,592.507770059262,540.044605553896,521.176531915174
"SLC4A1AP",1961.14391868313,1672.28417791139,1627.92246858718,1694.94679624711,1587.44053336582,1621.1071935571
"CASP6",345.024836346379,440.633608783001,384.91823075014,492.905170782058,388.68681251749,427.861114772267
"DQX1",24.6446311675985,61.5825284564195,79.8001210091755,23.8365194851427,35.1150079844461,57.5775978115811
"HACE1",655.92633722993,612.639981368173,602.725619857537,769.579057663179,687.769811557427,597.615756596066
"SDHDP6",14.2180564428453,12.7412127840868,3.75529981219649,9.36434694059178,32.6932832958636,12.9053236474234
"SMIM20",844.55255270501,777.213979829294,801.756509903951,761.066014989914,784.638799100727,687.95302212803
"NPPA",20.8531494495064,31.853031960217,44.1247727933088,19.5799981485101,30.2715586072811,15.8834752583672
"SETBP1",28.4361128856906,14.8647482481013,21.5929739201298,28.9443450891019,19.3737975086599,48.6431429787496
"ZNF382",125.118896697039,116.794450520796,146.456692675663,108.966946217795,89.6038134775522,123.096933252346
"GPR161",0,12.7412127840868,6.57177467134386,11.9182597425714,24.2172468858249,4.96358601823975
"RAB9A",628.438094773762,737.928573745027,715.384614223432,549.091252425609,692.613260934593,653.207920000352
"MRPS24",13.2701860133223,26.5441933001808,19.7153240140316,15.3234768118775,12.1086234429125,8.93445483283156
"ATG4A",632.229576491854,672.098974360578,433.737128308695,651.247764504792,641.75704247436,649.23705118576
"CDC25A",640.760410357561,762.349231581193,780.163535983821,778.092100336444,863.344851479658,746.523337143259
"SERPINB9",3382.94956296766,3559.04543768824,3423.89460377015,3430.7561973259,2953.29325772635,3385.16566443951
"HDGF",12371.6048461345,9581.39201363327,10051.998772297,11416.841529116,12228.4988149973,10559.5328952033
"E2F8",308.057889594981,302.603803622061,243.155662839723,327.752142920712,285.763513252734,353.40732449867
"ARAP1",12605.7288422266,15624.9739442184,16268.8976113883,12794.2518336504,15121.2489555091,13724.3153404329
"C7orf77",12.3223155837993,10.6176773200723,0,15.3234768118775,8.47603641003872,21.8397784802549
"ZBED3-AS1",143.128434857976,104.053237736709,114.536644271993,121.736510227693,100.501574576173,71.4756386626525
"ZCCHC7",618.011520049009,504.339672703435,552.029072392884,563.56342497016,454.073379109217,492.387733009384
"DARS1-AS1",21.8010198790295,23.3588901041591,24.4094487792772,21.2826066831631,12.1086234429125,10.9198892401275
"FAM219A",466.352251325326,470.363105279204,469.412476524562,562.712120702833,474.658038962168,509.263925471399
"CRYM-AS1",14.2180564428453,26.5441933001808,16.8988491548842,18.7286938811836,7.26517406574747,7.94173762918361
"UBE2K",5814.2372146942,5238.76198972369,5134.43366822565,6452.88634633506,4845.87110185357,6054.58222504885
"ASAH2B",182.938992897943,254.824255681736,215.929739201298,163.450419326693,151.357793036406,238.252128875508
"CCDC71",869.197183872609,984.258687570705,1033.64627330708,963.676430613627,1123.68025550228,1044.33849823764
"COMTD1",148.815657435114,239.959507433635,248.788612558018,114.074771821754,261.546266366909,144.936711732601
"EFCAB12",18.0095381609374,21.2353546401446,15.021199248786,12.7695640098979,0,15.8834752583672
"CHST7",45.4977806171049,53.0883866003616,42.2471228872105,54.4834731088976,79.9169147232222,50.6285773860455
"ZNF175",1406.63971741216,1362.24800016528,1141.61114290773,1361.23552345511,1109.14990737078,1121.77044012218
"PLBD1-AS1",59.7158370599502,77.509044436528,65.7177467134386,96.1973822078974,69.019153624601,88.3518311246676
"CMTM3",4595.2758423276,5534.9951869537,5367.26225658184,5264.46558914723,5675.31180769307,5498.660591006
"ARPC5",12488.1929089658,11511.6857504224,11334.4336581621,13513.6039395413,11431.7513924537,12361.3146198243
"PRAG1",1311.85267445986,1419.58345769367,1680.49666595793,1412.31377949471,1870.78232192997,1533.74807963608
"NR1H2",1653.08602908815,1818.80812492839,1949.00060252998,1515.32159584122,1987.02510698193,1493.04667428652
"NR4A3",172.51241817319,224.032991453526,184.009690797628,177.922591871244,95.6581251990084,204.499743951478
"NTPCR",959.244874677296,889.761359422061,901.271954927158,916.854695910668,836.705879905251,786.232025289177
"IQSEC2",870.145054302132,767.658070241229,998.909750044267,842.79122465326,982.0093612202,1070.14914553249
"GUSB",2802.85286009957,2976.13495281627,3037.09872311391,2794.83190963298,2777.71821780412,2780.60088741791
"CARNMT1",978.202283267756,805.88170859349,727.58933861307,1047.95555307895,840.338466938124,873.591139210197
"SYNM",23.6967607380755,26.5441933001808,16.8988491548842,16.174781079204,58.1213925259798,27.7960817021426
"LY96",416.115118560606,280.306681249909,342.67110786293,456.299087287018,355.993529221626,368.29808255339
"FTH1P7",11.3744451542762,20.1735869081374,13.1435493426877,16.174781079204,43.5910443944848,12.9053236474234
"FAM217A",5.68722257713812,21.2353546401446,22.531798873179,34.052170693061,23.0063845415337,20.847061276607
"ANOS2P",38.8626876104438,60.5207607244123,65.7177467134386,50.226951772265,33.9041456401549,38.7159709422701
"GPR63",48.341391905674,37.1618706202531,23.4706238262281,73.2121669900812,18.1629351643687,64.5266182371168
"SETDB2",1939.3428988041,1775.27564791609,1794.09448527687,2156.35370913809,1712.15935482782,2043.01200510748
"MX1",2036.97355304497,2150.07965731465,2138.6432430459,1853.28938996985,2063.30943467228,2040.03385349654
"COMMD8",1305.2175814532,1195.55046624014,969.806176499744,1278.65900952444,869.399163201114,979.811880000527
"NUP153-AS1",57.8200962009042,62.6442961884267,24.4094487792772,45.9704304356324,25.4281092301162,30.7742333130865
"UBE2T",395.261969111099,474.610176207233,503.21017483433,429.908654999895,355.993529221626,440.76643841969
"AP5M1",3076.78741423172,2744.6695872387,2782.6771608376,3615.48922333575,2962.98015648068,2683.31460146041
"BIRC7",4.7393521476151,11.6794450520796,20.6541489670807,6.8104341386122,36.3258703287374,21.8397784802549
"SLX9",876.780147308793,846.228882409764,858.086007086899,857.263397197811,1106.7281826822,857.70766395183
"BBOX1-AS1",22.7488903085525,33.9765674242314,9.38824953049123,13.6208682772244,12.1086234429125,14.8907580547193
"MTF2",3013.28009545368,2844.47575404738,2743.24651280954,2793.98060536566,2475.00263173131,2827.25859598936
"SMIM5",38.8626876104438,20.1735869081374,40.3694729811123,22.1339109504897,30.2715586072811,15.8834752583672
"DUS3L",1016.11710044868,1126.53556365967,1230.7995134474,963.676430613627,1206.01889491408,924.219716596242
"CSPG4P13",1.89574085904604,8.49414185605786,12.2047243896386,11.9182597425714,37.5367326730286,0
"BIN3",1263.51128255419,1490.72189573815,1369.74560649867,1215.66249374228,1213.28406897983,1397.74582273631
"KDM7A-DT",339.337613769241,272.874307125859,291.974560398277,333.711272791998,343.884905778714,338.516566443951
"SPATA7",203.792142347449,118.91798598481,186.826165656775,183.88172174253,202.214011496638,217.405067598901
"TBC1D22A-AS1",105.213617677055,54.1501543323689,59.1459720420948,66.401732851469,27.8498339186986,67.5047698480607
"SUPT6H",8289.12690617881,8300.90012883254,8587.43184554033,8742.04352117609,9161.38449690757,8463.90687830243
"FAM104B",119.4316741199,111.485611860759,168.049666595793,142.16781264353,138.038307249202,199.536157933238
"RSPH9",17.0616677314143,31.853031960217,19.7153240140316,8.51304267326526,29.0606962629899,2.97815161094385
"SH3BGRL2",15.1659268723683,12.7412127840868,3.75529981219649,8.51304267326526,36.3258703287374,11.9126064437754
"ZNF25",458.769287889141,427.892395998915,403.694729811123,351.588662405855,429.856132223392,381.203406200813
"GNB5",190.521956334127,207.04470774141,194.336765281168,169.409549197979,180.418489299396,163.798338601912
"ACSS1",1014.22135958963,1221.03289180832,1192.30769037239,1101.58772192052,1363.43099967194,1254.79454541101
"CAAP1",1093.84247566956,1053.27359015117,981.072075936334,1027.52425066312,994.117984663113,873.591139210197
"COQ7",982.941635415371,806.943476325497,859.963656992997,809.590358227526,870.610025545406,758.435943587034
"MAVS",7164.9525767645,6572.34226112477,7305.93578462828,7096.47237243392,7497.65963585139,7524.79640365147
"SH3PXD2A-AS1",8.53083386570717,14.8647482481013,12.2047243896386,14.4721725445509,26.6389715744074,16.8761924620152
"KTI12",140.284823569407,129.535663304882,160.5390669714,143.019116910856,117.453647396251,99.2717203647951
"OR5BA1P",76.7775047913646,86.0031862925858,42.2471228872105,57.8886901782037,50.8562184602323,47.6504257751016
"DPF1",29.3839833152136,21.2353546401446,43.1859478402597,56.1860816435507,53.2779431488148,23.8252128875508
"KHDRBS3",13.2701860133223,22.2971223721519,9.38824953049123,7.66173840593873,12.1086234429125,5.9563032218877
"RNU6-387P",13.2701860133223,18.050051444123,6.57177467134386,4.25652133663263,3.63258703287374,11.9126064437754
"SHOC1",48.341391905674,31.853031960217,62.9012718542912,49.3756475049385,20.5846598529512,31.7669505167344
"ABCB10",1013.27348916011,1062.82949973924,890.944880443618,1032.63207626708,1105.51732033791,1063.20012510696
"GDNF-AS1",13.2701860133223,14.8647482481013,13.1435493426877,7.66173840593873,10.8977610986212,4.96358601823975
"NNT-AS1",391.470487393007,357.815725686437,377.407631125748,396.707788574161,286.974375597025,314.6913535564
"VN1R83P",18.9574085904604,19.1118191761302,38.491823075014,49.3756475049385,29.0606962629899,31.7669505167344
"PEX7",215.166587501725,233.588901041591,250.666262464116,229.000847910835,152.568655380697,219.390502006197
"MIR1244-3",13.2701860133223,24.4206578361663,15.021199248786,11.0669554752448,4.84344937716498,14.8907580547193
"NPIPA5",85.3083386570718,80.6943476325497,108.903694553698,102.156512079183,43.5910443944848,67.5047698480607
"GPAA1",1984.8406794212,2507.89538300108,2770.47243644796,2388.75977411823,3087.69897794268,2441.09160377031
"NHLH1",24.6446311675985,23.3588901041591,22.531798873179,2.55391280197958,29.0606962629899,10.9198892401275
"SNHG9",63.5073187780423,54.1501543323689,52.5741973707509,51.0782560395915,44.8019067387761,33.7523849240303
"CHCHD5",418.010859419652,419.398254142857,430.920653449548,313.279970376161,429.856132223392,394.108729848236
"FTOP1",22.7488903085525,33.9765674242314,42.2471228872105,9.36434694059178,24.2172468858249,32.7596677203824
"ISG15",491.944752922447,526.636795075587,564.233796782523,437.570393405834,483.134075372207,517.205663100582
"MTURN",1068.24997407244,1129.7208668557,1255.20896222668,1255.67379430663,1250.82080165286,1202.18053361767
"TSEN2",511.85003194243,467.177802083182,478.800726055053,401.81561417812,431.066994567683,487.424146991144
"FNBP1P1",96.682783811348,62.6442961884267,92.9436703518632,64.699124316816,62.9648419031448,73.4610730699484
"DHRS4-AS1",367.773726654932,397.101131770705,397.122955139779,354.142575207835,302.715586072811,382.196123404461
"HMGN1P36",8.53083386570717,21.2353546401446,22.531798873179,34.9034749603876,23.0063845415337,21.8397784802549
"SPCS3",6486.27734922602,6259.12078018264,5274.31858622997,7193.52105890914,5706.79422864464,6374.23716462349
"MED8",886.258851604023,988.505758498733,1089.03694553698,915.152087376015,852.447090381037,964.921121945808
"CMTR1",2240.76569539242,2413.39805485244,2471.92610137834,2455.1615069697,2518.59367612579,2566.17397142995
"E2F7",527.963829244322,504.339672703435,491.005450444691,567.819946306793,494.031836470828,611.513797447138
"EML1",160.19010258939,166.697533925136,153.967292300056,214.528675366284,148.936068347823,196.558006322294
"PLPBP",1212.32627935994,1226.34173046835,1174.47001626445,1239.49901322742,1392.49169593493,1239.90378735629
"RNU6-1053P",26.5403720266445,57.3354575283906,37.5529981219649,31.4982578910815,39.9584573616111,11.9126064437754
"SRGAP3",1001.89904400583,889.761359422061,1086.22047067784,1141.59902248487,1121.25853081369,967.899273556752
"C3orf70",15.1659268723683,42.4707092802893,28.1647485914737,39.1599962970202,41.1693197059024,40.701405349566
"POLH",828.438755403119,694.39609673273,751.059962439298,888.761655088893,788.271386133601,794.173762918361
"ZNF790",175.356029461759,142.276876088969,147.395517628712,178.77389613857,167.099003512192,195.565289118646
"RNF25",614.220038330917,646.616548792405,721.017563941727,582.292118851344,668.396014048768,560.885220061092
"TSNAXIP1",18.9574085904604,32.9147996922242,44.1247727933088,17.0260853465305,16.9520728200774,30.7742333130865
"WFIKKN1",5.68722257713812,14.8647482481013,19.7153240140316,1.70260853465305,9.68689875432996,9.92717203647951
"MRPS10",1543.13305926348,1519.38962450235,1598.81889504266,1499.99811902934,1304.09874480167,1547.64612048716
"NR1I3",20.8531494495064,25.4824255681736,23.4706238262281,37.4573877623671,31.4824209515724,29.7815161094385
"CBFA2T2",1003.79478486488,1201.92107263219,1120.0181689876,902.382523366117,1120.0476684694,1045.33121544129
"MAOA",131.7539897037,140.153340624955,92.0048453988141,118.331293158387,131.983995527746,190.601703100407
