"gene","AD_logFC","AD_padj","AD_label","AD_drug_logFC","AD_drug_padj","AD_drug_label"
"ALB",7.06634613578578,5.68769632315091e-06,"up",-3.59299398155105,0.000741285121359485,"down"
"GCAWKR",2.99761271624768,5.82631034624176e-06,"up",-2.32520118983803,0.000194656391890867,"down"
"GALT",1.32882984665622,6.0710665288512e-06,"up",-1.04761496676369,0.000215574558724921,"down"
"RNU4-47P",3.00313867775457,6.22772569292143e-06,"up",-2.38411136846118,3.95466591239746e-05,"down"
"LRRC37A3",1.04184855131549,6.69543107037775e-06,"up",-1.04310305858831,5.89486792046454e-07,"down"
"EIF4HP1",-2.42220660734683,6.98221968748048e-06,"down",2.45406012472699,8.0724809022639e-07,"up"
"THRA",-1.29833020173391,7.52984426844031e-06,"down",1.0542805797654,0.000467844640179016,"up"
"DDN-AS1",1.78807352775533,7.59310354928401e-06,"up",-1.26359976540066,0.000586933527814633,"down"
"PRSS53",2.27729397536413,8.02234908575546e-06,"up",-1.20882762581076,0.0100667520486373,"down"
"LGI2",-2.67646411524221,8.39141466338479e-06,"down",1.87368698969465,0.0131712852766545,"up"
"MAP2K5",-1.02749144729153,8.4311448333941e-06,"down",1.06400354076721,1.05008454099765e-06,"up"
"TTLL11",-1.1597986012531,1.06120244332184e-05,"down",1.02077867090582,7.20123372595642e-05,"up"
"SLC44A3-AS1",2.61743374086267,1.09844573581061e-05,"up",-2.09519442352197,0.000128221929835903,"down"
"ODAD2P1",-2.56896067719261,1.13923638900315e-05,"down",1.95919701939706,0.00301091476393584,"up"
"AHCTF1P1",-1.51896815609879,1.160928912226e-05,"down",1.41785751825032,4.28440980863025e-05,"up"
"PSD3",-1.20986369585399,1.20495279525688e-05,"down",1.46131364032729,3.55181804247848e-08,"up"
"RABAC1",1.28170358317515,1.22228499021404e-05,"up",-1.18305945528134,6.8976920047914e-06,"down"
"PIGCP1",-1.64583405611569,1.24700217902893e-05,"down",1.77188155047702,7.02097666412995e-07,"up"
"YY2",2.07880701956322,1.29220059411859e-05,"up",-1.65251076803165,3.17210989122146e-06,"down"
"C1orf21",-3.19759135830211,1.34250513208189e-05,"down",2.69206538601277,0.000824384622486653,"up"
"KPNB1-DT",2.12867656756467,1.34844485194887e-05,"up",-1.21947297876869,0.00170324531516429,"down"
"ZNF782",1.30955394924358,1.36059639451799e-05,"up",-1.05796259957796,4.45725553975561e-05,"down"
"HAUS7",2.21494469093336,1.36987931257354e-05,"up",-1.18657915025975,0.0068815782633071,"down"
"ANKLE1",2.01833864665023,1.44184815428152e-05,"up",-1.82059207000412,0.000293255262453998,"down"
"GOT2P6",6.77534508544068,1.45304189874882e-05,"up",-3.70145139498756,0.000631450393633817,"down"
"ASIC3",2.10104285404569,1.47623784631318e-05,"up",-2.10292015729945,7.03494827048951e-06,"down"
"RHOF",-1.18072962652071,1.52369478570452e-05,"down",1.10009218541191,1.58171597191452e-05,"up"
"B3GNT8",-1.68022524177832,1.58973774152121e-05,"down",1.24712384897199,0.00820437120462932,"up"
"CSNK2A3",-2.0473274924804,1.64335387615499e-05,"down",2.20111537288552,3.01017569638637e-07,"up"
"KHK",-2.00346200046451,1.75582210446897e-05,"down",1.50092959153811,0.00245241607627497,"up"
"HNRNPA1P49",-2.29863844165107,1.83756516540051e-05,"down",2.13373295237419,2.53679001048828e-05,"up"
"MTMR8",-2.02313843521466,1.89690626036242e-05,"down",2.26203208231171,5.25332796228412e-08,"up"
"HCG25",1.46676575496145,1.93134344980434e-05,"up",-1.44527815382829,2.75300964142307e-05,"down"
"LIN37",1.49638380268506,1.97716549394497e-05,"up",-1.19558945397534,0.000392255059321968,"down"
"MATN1-AS1",3.23547615940756,2.17685487705348e-05,"up",-1.73329753232322,0.00381947143402797,"down"
"MYORG",-1.93989420148252,2.18632722727924e-05,"down",1.82736479773097,6.04577046349407e-05,"up"
"SARM1",-1.00948993846929,2.2019158581399e-05,"down",1.26199645521179,4.63302972458423e-09,"up"
"MEIS3P1",-3.3955056503477,2.24431640985892e-05,"down",3.32832595720264,2.48474354513907e-05,"up"
"SMN1",1.05690142746056,2.27392798597429e-05,"up",-1.19325360618972,4.36188989627663e-11,"down"
"ATP6V0CP1",5.61238407288813,2.31123664126896e-05,"up",-1.83619683837749,0.0207287395913964,"down"
"MRPL37P1",3.85522341467137,2.43205144835497e-05,"up",-2.67888750705282,0.000255442380753522,"down"
"RNU2-68P",4.91802449780727,2.46609091644134e-05,"up",-3.47508271062886,0.000118393744611399,"down"
"S100A13",1.54904512713694,2.50543084608706e-05,"up",-1.1717172089778,0.000157785682143296,"down"
"LINC01004",1.16298449427058,2.51419704412712e-05,"up",-1.16429448574098,8.70850189381375e-06,"down"
"SNORD15B",3.24198067214328,2.52874910991219e-05,"up",-1.77382343502108,0.0182193869909776,"down"
"NSA2P6",6.71781905132868,2.56195360137239e-05,"up",-3.644308297388,0.0016337577118656,"down"
"CC2D2B",1.19873553823242,2.69635853695519e-05,"up",-1.4629794055638,1.36669399317451e-07,"down"
"CDK11A",1.5308713326766,2.75285632525774e-05,"up",-1.81762048633949,1.13779434784737e-08,"down"
"FTH1P10",2.20018410700826,2.86367547146234e-05,"up",-1.35053358841405,0.00169782309680595,"down"
"NOP2",1.62671964738339,2.98893199403115e-05,"up",-1.05669270741345,0.00156490299517442,"down"
"TMEM53",-1.18819169346601,2.99240319099333e-05,"down",1.11817636863007,0.00010839242209325,"up"
"THBS3",1.39513102633385,3.10389153300802e-05,"up",-1.22767825244398,0.000289048533089939,"down"
"CYP2E1",6.72066022901277,3.16112160632582e-05,"up",-2.18957240220433,0.034677816189135,"down"
"C1orf146",5.63426565666138,3.16644492038113e-05,"up",-3.83040803556173,4.51227715418329e-05,"down"
"ATP7B",-1.15543160284902,3.27134985623112e-05,"down",1.21544653979893,5.06323312923632e-06,"up"
"RPS10",1.45412486995826,3.32014441924479e-05,"up",-1.21627288945053,3.63241299143036e-05,"down"
"MST1L",2.45313867126076,3.37970334338536e-05,"up",-1.60541725482623,0.00147103143153155,"down"
"FRS3",1.0052773478116,3.44759413958865e-05,"up",-1.09867779296902,1.16583092526538e-05,"down"
"TBC1D22A-AS1",1.90393382720395,3.4539458899739e-05,"up",-1.7100948586707,7.90088672000385e-05,"down"
"GPRASP2",-1.69410211886291,3.52296169762255e-05,"down",1.92356555534274,5.17302799386777e-07,"up"
"RNY1P16",4.8617185050688,3.54657561007749e-05,"up",-2.09240505532215,0.017160048069607,"down"
"EGFL8",3.36281628877129,3.56906150873897e-05,"up",-2.57019362509034,0.000185291362307907,"down"
"BIRC6-AS2",3.09688376146138,3.6595459319236e-05,"up",-1.74470259265009,0.0231583323606241,"down"
"NEO1",-1.12244236512483,3.71254772907077e-05,"down",1.21545721028914,2.03191099201882e-07,"up"
"LINC02615",1.74174325638229,3.75381968908135e-05,"up",-1.24839970632657,0.00594202647442949,"down"
"GRIN3A",-1.19299344205925,3.88340846697011e-05,"down",1.02375202075779,0.00015346057657664,"up"
"NBEA",-1.30269648810866,3.90643790815964e-05,"down",1.35859220073504,2.51184083939532e-06,"up"
"PDGFA-DT",1.96488339029371,4.22367563666158e-05,"up",-1.29013054801372,0.000166291087197103,"down"
"DIRAS1",-2.78521084983834,4.69747773900982e-05,"down",2.2847612168259,0.00234820061377431,"up"
"MIOS-DT",2.4714241919002,4.70598329977105e-05,"up",-1.6723232173188,0.0036633888920046,"down"
"ENDOD1",-1.21153087876525,4.85124718533359e-05,"down",1.32242519070788,9.00690370987668e-06,"up"
"CBWD4P",1.48952292798585,5.07742811183813e-05,"up",-1.09125729435836,0.0102132238625461,"down"
"TAMALIN",2.1239407262214,5.09766398872704e-05,"up",-1.02129634817079,0.0251396917858396,"down"
"RPL35AP32",1.7875084884969,5.17573256007303e-05,"up",-1.34692054414446,0.000646737287043673,"down"
"ZBED6",-3.65308662439422,5.56334040172279e-05,"down",3.48573709888585,0.000224258528413724,"up"
"EPHB4",3.12434917783635,5.63608711640303e-05,"up",-1.63663533840341,0.00493681458502624,"down"
"SNORD99",1.74401412165801,5.65491368821855e-05,"up",-1.57677162336731,9.89695401027993e-05,"down"
"CRB2",3.11897623187289,5.7832265376265e-05,"up",-3.61614262802778,3.44202578912283e-05,"down"
"RNU4-62P",2.71631020471308,5.83100423056507e-05,"up",-2.62307476916182,1.90930101517018e-05,"down"
"RNF14P1",4.60509437608403,5.90012691384178e-05,"up",-4.64187696465954,5.81952286596826e-06,"down"
"STX16-NPEPL1",1.6844016717232,5.94717820269646e-05,"up",-1.5044856312827,1.97207078859961e-05,"down"
"GPR39",-2.06974438263863,6.06671938843726e-05,"down",2.16676508372371,8.5808367489415e-06,"up"
"LINC02324",1.66218109238142,6.11750123229e-05,"up",-1.26136023120462,0.000625204027379737,"down"
"IZUMO4",1.48552000849006,6.19750245410672e-05,"up",-1.36325191654208,9.41397306298365e-06,"down"
"HPSE",-1.11530656982101,6.19824333688582e-05,"down",1.04768947751111,0.000237842330144776,"up"
"PPIAP72",3.96456674522695,6.23353705800701e-05,"up",-2.73236134492777,0.000351823187894009,"down"
"PDZD2",1.49504253756076,6.2881447323283e-05,"up",-1.36236371301654,0.000222978091914002,"down"
"LINC00852",1.48360421597225,6.34112566895913e-05,"up",-1.42490470806392,1.79082055150099e-05,"down"
"TIMM9P2",3.29992094193813,6.43460345137539e-05,"up",-2.16797204448011,0.0012987607993122,"down"
"PABPC1P1",4.13273085953127,6.70431562181528e-05,"up",-2.51146481005081,0.000760103087222999,"down"
"CRACD",-4.28317200941236,6.71455762601653e-05,"down",4.42005201734269,2.89266913971269e-05,"up"
"TMEM86B",2.07051297904835,6.72803624399695e-05,"up",-2.33215449804614,1.42702000609433e-08,"down"
"NPM1P52",6.57516747424999,6.88790372656866e-05,"up",-3.51572612419058,0.00187909786463681,"down"
"CHRNE",6.60581723677314,6.89286833050836e-05,"up",-2.98559963203396,0.00787084047879025,"down"
"POPDC2",1.36640456675386,6.95531581258622e-05,"up",-1.06380922733965,0.000846945876353601,"down"
"MDFIC",-1.54177031597922,7.43996707065666e-05,"down",1.12868709842541,0.00976701896166595,"up"
"TOMM5",1.39808482308696,7.51247427907893e-05,"up",-1.13297701084632,0.00010922770012421,"down"
"GOLGA6L5P",1.51407137307272,7.75085271692232e-05,"up",-1.51007499179544,1.80844544891956e-05,"down"
"PPP1R32",2.22613171420773,7.81632346219367e-05,"up",-1.86378232781453,0.000325387150927173,"down"
"RPS10P3",-1.51177175462706,7.92234328357728e-05,"down",1.2998673265647,0.000118125625221505,"up"
"ATP6V0C",1.91267996744579,7.95247867254932e-05,"up",-1.68642176292043,0.000206789548349206,"down"
"LINC00654",-3.000362633146,8.14434016425211e-05,"down",3.10634388488388,4.37133132198421e-06,"up"
"CMBL",-2.02426645047472,8.20463487792382e-05,"down",1.81462118716784,7.96695983919373e-05,"up"
"ZC3HAV1L",-1.28010377449046,8.24431601008753e-05,"down",1.38964501359926,5.39193974550591e-06,"up"
"CCDC149",-3.15563890965543,8.45384628398694e-05,"down",2.15390318672645,0.0292006556088033,"up"
"LINC01664",1.62725607776583,8.68902273240153e-05,"up",-1.45352216952755,0.000690751749017586,"down"
"CRHBP",1.212247747721,9.00909243509616e-05,"up",-1.61142132042335,5.79087322417434e-07,"down"
"SBSPON",1.84905842323847,9.16275272522615e-05,"up",-1.3109520652279,0.00204552575616635,"down"
"IFITM3P5",5.33797301214693,9.26011879336195e-05,"up",-2.56183776954902,0.00307180266826704,"down"
"RNU6-549P",6.45080772472958,9.49481316704021e-05,"up",-3.37761434556428,0.00988894366249203,"down"
"COX5BP6",3.70439328832786,9.72515614476594e-05,"up",-2.37058801956232,0.00114855095181177,"down"
"MCPH1-AS1",1.51803178637185,9.89226457951407e-05,"up",-1.19070685447847,0.00349220315583956,"down"
"RABGAP1L-AS1",4.06637891324443,9.99071035577874e-05,"up",-4.18553136541337,3.37134760521614e-05,"down"
"CCRL2",-1.79325477104474,0.000101489914798661,"down",1.98318455009634,1.40676908501371e-06,"up"
"FRMPD2B",1.59756323965626,0.000101621231925658,"up",-1.70494849433824,0.000150739680520347,"down"
"ZSCAN16-AS1",1.00628676717677,0.000101733176568887,"up",-1.07003908545716,2.63344461598554e-07,"down"
"SCNN1D",1.9559272506474,0.000101910362912266,"up",-1.54645262793479,0.000104620816504034,"down"
"ZNF511",1.0825096306331,0.000103066955787836,"up",-1.261043202248,1.50667181427979e-08,"down"
"OPRL1",-2.17851759928975,0.000108718804525015,"down",2.26708836351147,6.36298245929185e-06,"up"
"EGR2",2.54126478281898,0.000108942139597912,"up",-1.14384548457677,0.047945947121368,"down"
"RHBDF1",6.42825074025783,0.000109139581630794,"up",-2.64883611070605,0.0218669455324429,"down"
"LINC01146",-1.22763473364969,0.000113472094204122,"down",1.20679030212678,0.000148873097964411,"up"
"RPL11P3",1.93871332004428,0.000116096258211403,"up",-1.54936963783867,0.000277888587243848,"down"
"FOXN3-AS2",2.40387625589201,0.000116449707112227,"up",-1.726473413723,0.00216750551278043,"down"
"TMEM229B",-1.0460603003739,0.000117686456206787,"down",1.20130416147848,4.83370438604483e-06,"up"
"FCF1P7",2.86482363223433,0.000120418436290197,"up",-3.01665564868426,3.32483033037435e-08,"down"
"MEX3B",-1.3348468951893,0.000121213254469184,"down",1.05868341563769,0.00304181107434754,"up"
"SERHL2",1.33197326490172,0.00012488451169722,"up",-1.07136955291784,0.000424066033305308,"down"
"SVIL2P",1.52275737426014,0.000126281392469459,"up",-1.31829972646668,0.00186014541409889,"down"
"KMT2E-AS1",1.18655007647306,0.000129032430697186,"up",-1.33154147541805,3.42278261064374e-06,"down"
"OPN3",-1.01503944942877,0.000130754975755333,"down",1.13871811875143,9.60549096715782e-06,"up"
"NPTN-IT1",-1.34600074830649,0.000131724754554452,"down",1.39707806363224,4.18148518503208e-06,"up"
"MED15P9",2.19330794772227,0.000132508314986936,"up",-1.71903639702787,0.000707675853163026,"down"
"CSRP2",2.95403449967925,0.000133811414443592,"up",-3.25722398550967,1.99828704678679e-05,"down"
"EDA",-1.47749576176283,0.000134796933664354,"down",1.17340110048292,0.0045437288093135,"up"
"FAM53A",1.59993527446085,0.00013603530666481,"up",-1.33941479960726,0.000501924200955007,"down"
"FAM209B",2.083154303796,0.000136516718949531,"up",-2.20917613999123,6.13493368947541e-06,"down"
"LSR",1.58222058777131,0.00014181431884692,"up",-1.14844039159825,0.00338093549773096,"down"
"FMNL1-AS1",1.68725299399387,0.000143713526141112,"up",-1.09931605853988,0.00496817319787098,"down"
"MICALL2",1.1569672223203,0.000146519458741534,"up",-1.17288909577834,2.94462585860889e-05,"down"
"ATP2B1-AS1",1.21879512643758,0.00015019358119151,"up",-1.16726488091845,8.76953082452632e-05,"down"
"MEP1A",-2.47166207375852,0.000150418754359171,"down",2.48009276387665,0.000112604126813847,"up"
"NUDT17",1.19335413967493,0.000154897170298577,"up",-1.0976351582337,0.000133015517285925,"down"
"LYRM9",1.32260681794283,0.000161514502932557,"up",-1.03904259358408,0.000252171145340164,"down"
"CYP51A1P2",-6.24821967883428,0.000162098006154651,"down",6.27382973642651,0.000120046558848285,"up"
"SIGLEC14",-1.67125300048013,0.000164231286439315,"down",1.18266429278769,0.0252474008415809,"up"
"AKT3-IT1",6.40638495725131,0.000175528345736276,"up",-3.16098920551763,0.0142077078602344,"down"
"KIF9-AS1",1.08534718761766,0.000178417775957836,"up",-1.10964825690571,0.000250301699792597,"down"
"SYCE1L",1.38147261251036,0.000180236763909357,"up",-1.60145730885812,8.70677037135431e-06,"down"
"LRRC4B",1.74081530199962,0.00018194820487047,"up",-1.67106572439673,0.000133222074993599,"down"
"NPIPB6",6.3266770499595,0.000182484470757518,"up",-3.86480665217324,0.00282181064490215,"down"
"CACNA1A",5.83663793486902,0.000184426554938892,"up",-1.78571417616696,0.0449810986771996,"down"
"ZNF460",-1.63451967184076,0.000185532456265519,"down",1.83410816998132,4.07924029573475e-06,"up"
"DOCK8-AS1",1.32262075786069,0.000186079974046382,"up",-1.12229255353634,0.000681836748923681,"down"
"HSP90AB4P",4.35128981797989,0.000191994973563983,"up",-2.25214557900226,0.00446488177742345,"down"
"KLRA1P",1.11186589343649,0.000193049298850044,"up",-1.02935132287535,0.000362270699497756,"down"
"RPL21P44",3.32151243369913,0.000193206694227818,"up",-2.42029275053687,0.00681777635552384,"down"
"SHOC1",1.61792806212098,0.000199249209513201,"up",-1.36135700306716,0.000906907307069029,"down"
"BACH1-IT1",2.68446407078104,0.000199680249494049,"up",-1.76240482122012,0.0194730658855175,"down"
"AGAP14P",1.63290062239624,0.000208519753190431,"up",-1.26579306780585,0.00234679948026243,"down"
"TAS2R3",-6.24996254120521,0.000208622347170038,"down",6.01439594044496,0.000429201028462296,"up"
"BLVRA",-1.48678343007358,0.000208894350494195,"down",1.10766731814244,0.014446244413108,"up"
"BBS9",-1.07843509349518,0.000211743592772756,"down",1.24628343548625,8.49314562930003e-06,"up"
"MAGEA4",-3.15985641333045,0.000222194130824425,"down",2.18485632206672,0.0440450079939681,"up"
"NANOGP5",3.75513395129585,0.000226297500951518,"up",-3.91430157067364,4.43230712116686e-05,"down"
"SERBP1P5",-1.18355148275481,0.000232541792798561,"down",1.25502780066925,2.85286446830631e-05,"up"
"SEPTIN3",-1.05358965799814,0.000232744671251713,"down",1.19366606251767,3.51254771467126e-06,"up"
"H1-3",4.30546048542848,0.000235179987480614,"up",-2.90938007931593,0.00418611766834649,"down"
"GTF2IRD2P1",2.36386715597904,0.000236234135141175,"up",-1.54693972756955,0.00495358858411657,"down"
"ASTN2",-1.26003299402726,0.000240055112187779,"down",1.34215247280993,0.000287411196789464,"up"
"CCDC78",1.44697782906638,0.000244565291551311,"up",-1.4549987208382,6.10406770269146e-05,"down"
"RUNDC3B",2.53998166893675,0.00024786086187582,"up",-2.29354335136867,0.000288553574065244,"down"
"GTF2IRD2",1.50780610077447,0.000250239692085978,"up",-1.08817158960999,0.00232747411364884,"down"
"PHKG1",1.68773531955832,0.000252891746934169,"up",-1.34963309328362,0.00297534349484474,"down"
"CNPY2-AS1",1.64923389736389,0.000254342516118073,"up",-1.21895273273278,0.00463651996207873,"down"
"RNU6-1016P",1.39968677565583,0.000256698879299081,"up",-1.4281272503324,5.89326886677892e-05,"down"
"GAPDHP43",2.24935414034667,0.000260156076774106,"up",-2.69044552821611,4.4129296045641e-07,"down"
"IL18RAP",1.4300385847976,0.000265536819543381,"up",-1.22702383950829,0.00173698772118456,"down"
"SMAD9",2.79161250145964,0.000267107567844952,"up",-1.30214057585632,0.0400509954651826,"down"
"KRTAP5-9",2.76340679081435,0.000268319843246325,"up",-2.39036592514553,0.000839364206953713,"down"
"SMPD3",-1.16105724001237,0.000282044194954753,"down",1.17648086297754,0.000452008394323162,"up"
"SERTAD3-AS1",1.41684580818009,0.000283967328065905,"up",-1.25418677458928,0.000934976900957391,"down"
"SDC3",-3.39180557915549,0.000297147168865882,"down",2.82161163968384,0.0117505660621126,"up"
"SCARNA7",2.17066494795362,0.000301391211103198,"up",-1.92727413463241,0.000281942481084581,"down"
"NSRP1P1",3.10408441913308,0.000305580069219449,"up",-3.88885420118152,3.22326653545925e-06,"down"
"PRSS27",2.58339136764129,0.000306571992605025,"up",-1.22513390146301,0.0320289748929116,"down"
"MROH7",1.24266911801931,0.000307848610256079,"up",-1.01782603225776,0.000979012864006067,"down"
"GNG8",2.29313172039863,0.000314406140501567,"up",-1.91423962364404,0.00193814695539485,"down"
"RPEP4",2.42205349476532,0.000321231559830188,"up",-2.57706020542316,0.000129613177894206,"down"
"RN7SL233P",6.20421484244447,0.000321882985184965,"up",-4.12526867827703,0.00478520603135911,"down"
"UBQLN4P1",-3.48721424174103,0.000324322091075013,"down",2.74946069546601,0.00863532561039835,"up"
"CNTD1",1.75181370226153,0.000325660750747252,"up",-1.02055756321278,0.0135521474272914,"down"
"DISC1-IT1",3.49469260389433,0.000327146645193667,"up",-3.7243228424428,0.000111846385752479,"down"
"RNU7-40P",3.81037423219171,0.000333634074621341,"up",-1.93987510516192,0.0183462293831151,"down"
"EIF2S3B",-1.45955061695265,0.000334773396602704,"down",1.38858019450403,0.000720879024084308,"up"
"ANKRD33B",-1.91942124747185,0.000339766480098909,"down",2.96380412653469,2.5264156267917e-13,"up"
"MIR581",6.18150145652361,0.000341503075853314,"up",-6.56611669090445,9.68939716687436e-05,"down"
"PRKCA-AS1",2.44166366622499,0.000362780630440119,"up",-2.43278058928123,0.000186218373715099,"down"
"PPIAP2",4.52655947095018,0.000368772988943378,"up",-3.06917287321995,0.00155891184654957,"down"
